# t    Ek    Ep    Etot
1.82200000000000e+01 1.14382245595770e+02 -2.70508341243466e+02 -1.56126095647696e+02
1.82300000000000e+01 1.12660172547341e+02 -2.68772419692874e+02 -1.56112247145533e+02
1.82400000000000e+01 1.11112533323485e+02 -2.67210894332853e+02 -1.56098361009368e+02
1.82500000000000e+01 1.09989093858114e+02 -2.66089249713218e+02 -1.56100155855104e+02
1.82600000000000e+01 1.09353777806654e+02 -2.65470053754247e+02 -1.56116275947593e+02
1.82700000000000e+01 1.09139027188069e+02 -2.65250221243158e+02 -1.56111194055089e+02
1.82800000000000e+01 1.09536390456887e+02 -2.65605261800308e+02 -1.56068871343422e+02
1.82900000000000e+01 1.11054641517956e+02 -2.67110228689257e+02 -1.56055587171301e+02
1.83000000000000e+01 1.13773212430188e+02 -2.69882367205058e+02 -1.56109154774869e+02
1.83100000000000e+01 1.16920144949756e+02 -2.73097968987236e+02 -1.56177824037480e+02
1.83200000000000e+01 1.19428843809945e+02 -2.75651564578437e+02 -1.56222720768493e+02
1.83300000000000e+01 1.20532441448393e+02 -2.76772933332938e+02 -1.56240491884545e+02
1.83400000000000e+01 1.19935288784854e+02 -2.76167477615333e+02 -1.56232188830479e+02
1.83500000000000e+01 1.17827419324556e+02 -2.74022910846110e+02 -1.56195491521554e+02
1.83600000000000e+01 1.14847660287920e+02 -2.70989676778436e+02 -1.56142016490516e+02
1.83700000000000e+01 1.11908685687328e+02 -2.67999460546174e+02 -1.56090774858846e+02
1.83800000000000e+01 1.09879042311675e+02 -2.65941154345440e+02 -1.56062112033765e+02
1.83900000000000e+01 1.09228744104312e+02 -2.65305374066605e+02 -1.56076629962294e+02
1.84000000000000e+01 1.09759293786411e+02 -2.65892362005201e+02 -1.56133068218790e+02
1.84100000000000e+01 1.10677283989115e+02 -2.66869164177333e+02 -1.56191880188218e+02
1.84200000000000e+01 1.11108212214369e+02 -2.67324516400823e+02 -1.56216304186454e+02
1.84300000000000e+01 1.10670476750068e+02 -2.66861485448488e+02 -1.56191008698421e+02
1.84400000000000e+01 1.09686104425356e+02 -2.65820502898054e+02 -1.56134398472698e+02
1.84500000000000e+01 1.08916471483806e+02 -2.65003663966038e+02 -1.56087192482233e+02
1.84600000000000e+01 1.09028417423520e+02 -2.65107711024911e+02 -1.56079293601391e+02
1.84700000000000e+01 1.10164657427080e+02 -2.66274258502498e+02 -1.56109601075417e+02
1.84800000000000e+01 1.11889209894549e+02 -2.68046622481702e+02 -1.56157412587153e+02
1.84900000000000e+01 1.13514903553041e+02 -2.69703961576597e+02 -1.56189058023557e+02
1.85000000000000e+01 1.14498793894714e+02 -2.70703552461347e+02 -1.56204758566632e+02
1.85100000000000e+01 1.14573649327207e+02 -2.70778651621966e+02 -1.56205002294759e+02
1.85200000000000e+01 1.13797261094770e+02 -2.69973285967250e+02 -1.56176024872480e+02
1.85300000000000e+01 1.12668412450897e+02 -2.68798577090259e+02 -1.56130164639361e+02
1.85400000000000e+01 1.11850201532506e+02 -2.67973041304146e+02 -1.56122839771640e+02
1.85500000000000e+01 1.11561561835026e+02 -2.67709298053630e+02 -1.56147736218603e+02
1.85600000000000e+01 1.11608261843567e+02 -2.67764392432917e+02 -1.56156130589349e+02
1.85700000000000e+01 1.11892195672087e+02 -2.68049233920798e+02 -1.56157038248711e+02
1.85800000000000e+01 1.12379242902311e+02 -2.68558633014762e+02 -1.56179390112451e+02
1.85900000000000e+01 1.12843095804811e+02 -2.69043618233372e+02 -1.56200522428561e+02
1.86000000000000e+01 1.13074025167279e+02 -2.69271872009769e+02 -1.56197846842490e+02
1.86100000000000e+01 1.13065291933975e+02 -2.69262649527924e+02 -1.56197357593949e+02
1.86200000000000e+01 1.12822862976274e+02 -2.69014895126542e+02 -1.56192032150268e+02
1.86300000000000e+01 1.12469988054247e+02 -2.68624441020090e+02 -1.56154452965843e+02
1.86400000000000e+01 1.12435158168724e+02 -2.68563330351509e+02 -1.56128172182785e+02
1.86500000000000e+01 1.12937659601698e+02 -2.69101635612102e+02 -1.56163976010404e+02
1.86600000000000e+01 1.13485766816104e+02 -2.69703400925439e+02 -1.56217634109335e+02
1.86700000000000e+01 1.13395603468097e+02 -2.69614559711177e+02 -1.56218956243080e+02
1.86800000000000e+01 1.12647112730692e+02 -2.68815904822334e+02 -1.56168792091642e+02
1.86900000000000e+01 1.11951944078599e+02 -2.68061606511552e+02 -1.56109662432953e+02
1.87000000000000e+01 1.12170273811393e+02 -2.68251318162350e+02 -1.56081044350957e+02
1.87100000000000e+01 1.13652579190453e+02 -2.69769807587380e+02 -1.56117228396927e+02
1.87200000000000e+01 1.15865628347584e+02 -2.72052519240672e+02 -1.56186890893088e+02
1.87300000000000e+01 1.17814335860717e+02 -2.74038452779612e+02 -1.56224116918895e+02
1.87400000000000e+01 1.18853766633499e+02 -2.75072833943137e+02 -1.56219067309638e+02
1.87500000000000e+01 1.18988471167335e+02 -2.75170875266851e+02 -1.56182404099517e+02
1.87600000000000e+01 1.18735521642839e+02 -2.74874239397115e+02 -1.56138717754276e+02
1.87700000000000e+01 1.18644899567730e+02 -2.74786835580825e+02 -1.56141936013094e+02
1.87800000000000e+01 1.18731385055276e+02 -2.74901169876054e+02 -1.56169784820778e+02
1.87900000000000e+01 1.18701311874550e+02 -2.74869154194123e+02 -1.56167842319573e+02
1.88000000000000e+01 1.18574294227133e+02 -2.74708202605176e+02 -1.56133908378043e+02
1.88100000000000e+01 1.18848308693103e+02 -2.74934001499208e+02 -1.56085692806105e+02
1.88200000000000e+01 1.20047891657871e+02 -2.76148021422620e+02 -1.56100129764748e+02
1.88300000000000e+01 1.21895488737764e+02 -2.78060531850996e+02 -1.56165043113232e+02
1.88400000000000e+01 1.23468903571415e+02 -2.79666640616511e+02 -1.56197737045096e+02
1.88500000000000e+01 1.24151736238183e+02 -2.80343679302440e+02 -1.56191943064257e+02
1.88600000000000e+01 1.23861431188165e+02 -2.80043740099732e+02 -1.56182308911567e+02
1.88700000000000e+01 1.22691241365886e+02 -2.78876005767297e+02 -1.56184764401412e+02
1.88800000000000e+01 1.20707881278696e+02 -2.76891690614151e+02 -1.56183809335455e+02
1.88900000000000e+01 1.18115401756872e+02 -2.74272520750249e+02 -1.56157118993377e+02
1.89000000000000e+01 1.15447806499579e+02 -2.71574825105745e+02 -1.56127018606166e+02
1.89100000000000e+01 1.13235608649032e+02 -2.69381091913119e+02 -1.56145483264087e+02
1.89200000000000e+01 1.11463137973633e+02 -2.67645782528734e+02 -1.56182644555101e+02
1.89300000000000e+01 1.09938850057036e+02 -2.66101250619935e+02 -1.56162400562899e+02
1.89400000000000e+01 1.08974596921721e+02 -2.65118617610393e+02 -1.56144020688672e+02
1.89500000000000e+01 1.08730789271409e+02 -2.64937951430123e+02 -1.56207162158714e+02
1.89600000000000e+01 1.08529928052152e+02 -2.64780825574787e+02 -1.56250897522636e+02
1.89700000000000e+01 1.07954296590905e+02 -2.64144704902055e+02 -1.56190408311150e+02
1.89800000000000e+01 1.07804480197993e+02 -2.63912984513516e+02 -1.56108504315523e+02
1.89900000000000e+01 1.09076268702080e+02 -2.65204517508994e+02 -1.56128248806914e+02
1.90000000000000e+01 1.11554290089924e+02 -2.67751978659225e+02 -1.56197688569301e+02
1.90100000000000e+01 1.14195254006055e+02 -2.70441696145240e+02 -1.56246442139185e+02
1.90200000000000e+01 1.16094010548445e+02 -2.72369426366073e+02 -1.56275415817627e+02
1.90300000000000e+01 1.16801348925324e+02 -2.73054127198645e+02 -1.56252778273321e+02
1.90400000000000e+01 1.16611715248889e+02 -2.72797732499309e+02 -1.56186017250421e+02
1.90500000000000e+01 1.16342970724812e+02 -2.72500607919806e+02 -1.56157637194994e+02
1.90600000000000e+01 1.16379177338669e+02 -2.72566910570358e+02 -1.56187733231689e+02
1.90700000000000e+01 1.16381686459641e+02 -2.72597451429459e+02 -1.56215764969817e+02
1.90800000000000e+01 1.15922686071542e+02 -2.72139510304113e+02 -1.56216824232570e+02
1.90900000000000e+01 1.14902400482667e+02 -2.71103038923758e+02 -1.56200638441091e+02
1.91000000000000e+01 1.13449878866274e+02 -2.69641356965598e+02 -1.56191478099323e+02
1.91100000000000e+01 1.11697022591889e+02 -2.67880918353247e+02 -1.56183895761358e+02
1.91200000000000e+01 1.09802526201908e+02 -2.65961172579191e+02 -1.56158646377283e+02
1.91300000000000e+01 1.08146680877217e+02 -2.64268963727682e+02 -1.56122282850465e+02
1.91400000000000e+01 1.07255112045467e+02 -2.63355936172665e+02 -1.56100824127199e+02
1.91500000000000e+01 1.07407430872822e+02 -2.63530581340750e+02 -1.56123150467927e+02
1.91600000000000e+01 1.08286412458517e+02 -2.64469134657372e+02 -1.56182722198855e+02
1.91700000000000e+01 1.09060547891412e+02 -2.65300315417028e+02 -1.56239767525615e+02
1.91800000000000e+01 1.08948881557536e+02 -2.65202373502356e+02 -1.56253491944820e+02
1.91900000000000e+01 1.07825226555605e+02 -2.64030602764602e+02 -1.56205376208997e+02
1.92000000000000e+01 1.06466263200556e+02 -2.62576668013223e+02 -1.56110404812667e+02
1.92100000000000e+01 1.06228140344317e+02 -2.62265038055750e+02 -1.56036897711433e+02
1.92200000000000e+01 1.08031643945499e+02 -2.64093627488285e+02 -1.56061983542785e+02
1.92300000000000e+01 1.11449138358483e+02 -2.67608019651456e+02 -1.56158881292974e+02
1.92400000000000e+01 1.15047384716242e+02 -2.71281786042154e+02 -1.56234401325913e+02
1.92500000000000e+01 1.17544257761661e+02 -2.73797170507047e+02 -1.56252912745387e+02
1.92600000000000e+01 1.18408251136025e+02 -2.74645765622629e+02 -1.56237514486604e+02
1.92700000000000e+01 1.17687388299333e+02 -2.73901411599311e+02 -1.56214023299978e+02
1.92800000000000e+01 1.15641998082096e+02 -2.71843732735328e+02 -1.56201734653232e+02
1.92900000000000e+01 1.12482116260567e+02 -2.68687152683287e+02 -1.56205036422720e+02
1.93000000000000e+01 1.08324099361238e+02 -2.64525135029332e+02 -1.56201035668095e+02
1.93100000000000e+01 1.03520669790677e+02 -2.59666285688268e+02 -1.56145615897590e+02
1.93200000000000e+01 9.91471768503299e+01 -2.55184277486149e+02 -1.56037100635819e+02
1.93300000000000e+01 9.67923728396447e+01 -2.52769079990016e+02 -1.55976707150371e+02
1.93400000000000e+01 9.72622887567677e+01 -2.53299637177289e+02 -1.56037348420522e+02
1.93500000000000e+01 9.97358774789848e+01 -2.55879147723448e+02 -1.56143270244463e+02
1.93600000000000e+01 1.02626704252298e+02 -2.58829701085124e+02 -1.56202996832826e+02
1.93700000000000e+01 1.04811354381005e+02 -2.61019820635758e+02 -1.56208466254753e+02
1.93800000000000e+01 1.05951939278019e+02 -2.62139001144091e+02 -1.56187061866072e+02
1.93900000000000e+01 1.06195879526437e+02 -2.62357015149088e+02 -1.56161135622651e+02
1.94000000000000e+01 1.05837043442676e+02 -2.61982032380170e+02 -1.56144988937494e+02
1.94100000000000e+01 1.05089986157561e+02 -2.61233114993267e+02 -1.56143128835705e+02
1.94200000000000e+01 1.04021834872810e+02 -2.60165458538103e+02 -1.56143623665293e+02
1.94300000000000e+01 1.02714072265281e+02 -2.58839584213926e+02 -1.56125511948645e+02
1.94400000000000e+01 1.01448110717409e+02 -2.57552695781136e+02 -1.56104585063727e+02
1.94500000000000e+01 1.00523500537325e+02 -2.56632008441266e+02 -1.56108507903942e+02
1.94600000000000e+01 9.99151610055765e+01 -2.56048218615800e+02 -1.56133057610223e+02
1.94700000000000e+01 9.93143379572669e+01 -2.55468799116566e+02 -1.56154461159299e+02
1.94800000000000e+01 9.84578406156957e+01 -2.54610936651679e+02 -1.56153096035983e+02
1.94900000000000e+01 9.74302394307779e+01 -2.53548207299521e+02 -1.56117967868743e+02
1.95000000000000e+01 9.67426108002716e+01 -2.52818815400736e+02 -1.56076204600464e+02
1.95100000000000e+01 9.69134486671645e+01 -2.52992544479753e+02 -1.56079095812589e+02
1.95200000000000e+01 9.78883234678201e+01 -2.54004205031714e+02 -1.56115881563894e+02
1.95300000000000e+01 9.91486787110642e+01 -2.55283860340467e+02 -1.56135181629403e+02
1.95400000000000e+01 1.00363122312205e+02 -2.56477835782098e+02 -1.56114713469893e+02
1.95500000000000e+01 1.01682178584096e+02 -2.57767775727081e+02 -1.56085597142985e+02
1.95600000000000e+01 1.03370892298153e+02 -2.59460507554247e+02 -1.56089615256095e+02
1.95700000000000e+01 1.05300063361451e+02 -2.61423476859540e+02 -1.56123413498089e+02
1.95800000000000e+01 1.06950291717181e+02 -2.63105114435059e+02 -1.56154822717878e+02
1.95900000000000e+01 1.07815052473168e+02 -2.63981611317030e+02 -1.56166558843862e+02
1.96000000000000e+01 1.07669099543976e+02 -2.63829995959749e+02 -1.56160896415773e+02
1.96100000000000e+01 1.06603191105152e+02 -2.62743061033552e+02 -1.56139869928400e+02
1.96200000000000e+01 1.05003629616596e+02 -2.61106337375985e+02 -1.56102707759389e+02
1.96300000000000e+01 1.03466437013130e+02 -2.59536554348405e+02 -1.56070117335275e+02
1.96400000000000e+01 1.02471846000241e+02 -2.58547567373527e+02 -1.56075721373285e+02
1.96500000000000e+01 1.02007021727039e+02 -2.58116456205682e+02 -1.56109434478643e+02
1.96600000000000e+01 1.01651683373609e+02 -2.57792651308252e+02 -1.56140967934643e+02
1.96700000000000e+01 1.00992969754791e+02 -2.57146853840896e+02 -1.56153884086104e+02
1.96800000000000e+01 9.98911671264699e+01 -2.56036222274323e+02 -1.56145055147853e+02
1.96900000000000e+01 9.85649366877711e+01 -2.54675592965045e+02 -1.56110656277274e+02
1.97000000000000e+01 9.75773039029118e+01 -2.53640556763844e+02 -1.56063252860932e+02
1.97100000000000e+01 9.76326139333736e+01 -2.53665547630841e+02 -1.56032933697468e+02
1.97200000000000e+01 9.91510309613235e+01 -2.55195924282932e+02 -1.56044893321608e+02
1.97300000000000e+01 1.01941055488413e+02 -2.58029150037891e+02 -1.56088094549478e+02
1.97400000000000e+01 1.05327987817891e+02 -2.61462421613427e+02 -1.56134433795536e+02
1.97500000000000e+01 1.08566757454581e+02 -2.64727821660664e+02 -1.56161064206083e+02
1.97600000000000e+01 1.11150212980937e+02 -2.67316678077252e+02 -1.56166465096315e+02
1.97700000000000e+01 1.12910401353071e+02 -2.69065459592853e+02 -1.56155058239782e+02
1.97800000000000e+01 1.13939545233859e+02 -2.70079340117851e+02 -1.56139794883991e+02
1.97900000000000e+01 1.14396811014364e+02 -2.70529676392814e+02 -1.56132865378450e+02
1.98000000000000e+01 1.14351958207276e+02 -2.70484319270254e+02 -1.56132361062978e+02
1.98100000000000e+01 1.13813809495988e+02 -2.69942134316490e+02 -1.56128324820502e+02
1.98200000000000e+01 1.12856560575313e+02 -2.68975148188382e+02 -1.56118587613069e+02
1.98300000000000e+01 1.11639597173005e+02 -2.67749930756979e+02 -1.56110333583973e+02
1.98400000000000e+01 1.10331841630159e+02 -2.66438343243464e+02 -1.56106501613305e+02
1.98500000000000e+01 1.09060252443960e+02 -2.65163311220086e+02 -1.56103058776126e+02
1.98600000000000e+01 1.07929183650705e+02 -2.64025700600087e+02 -1.56096516949382e+02
1.98700000000000e+01 1.07060506708289e+02 -2.63152477495876e+02 -1.56091970787586e+02
1.98800000000000e+01 1.06559247749898e+02 -2.62649664750307e+02 -1.56090417000409e+02
1.98900000000000e+01 1.06458747358310e+02 -2.62551594387291e+02 -1.56092847028981e+02
1.99000000000000e+01 1.06738146954011e+02 -2.62834018157282e+02 -1.56095871203272e+02
1.99100000000000e+01 1.07347650559749e+02 -2.63451229298614e+02 -1.56103578738865e+02
1.99200000000000e+01 1.08186044523566e+02 -2.64298725930991e+02 -1.56112681407425e+02
1.99300000000000e+01 1.09106215368255e+02 -2.65225702371701e+02 -1.56119487003447e+02
1.99400000000000e+01 1.09980803380937e+02 -2.66105465894496e+02 -1.56124662513559e+02
1.99500000000000e+01 1.10735319730639e+02 -2.66861999034858e+02 -1.56126679304220e+02
1.99600000000000e+01 1.11332954059452e+02 -2.67463507976294e+02 -1.56130553916842e+02
1.99700000000000e+01 1.11739066760716e+02 -2.67875521998961e+02 -1.56136455238245e+02
1.99800000000000e+01 1.11904514369006e+02 -2.68044990032479e+02 -1.56140475663473e+02
1.99900000000000e+01 1.11818731114866e+02 -2.67953886198362e+02 -1.56135155083496e+02
2.00000000000000e+01 1.11609436224706e+02 -2.67728682590241e+02 -1.56119246365535e+02
